user_id,pred_prob,buy,country,model_version,proxy_segment,group_low_threshold,group_high_threshold
user_000259,0.0955397265370575,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000260,0.421798127060513,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000261,0.5679917000493518,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000262,0.7829430010172946,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000263,0.0487952707553327,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000264,0.6285541366528582,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000265,0.5708537473342836,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000266,0.252335243281507,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000267,0.0474933199641464,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000268,0.587215770598457,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000269,0.4175935519891366,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000270,0.4399947390121067,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000271,0.1327690165243785,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000272,0.5893467447729331,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000273,0.1773275104246467,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000274,0.4739064578279449,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000275,0.8548437600992391,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000276,0.3536917548705136,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000277,0.3759289823857191,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000278,0.5288123216590738,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000279,0.9787899027926108,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000280,0.1984873933797957,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000281,0.8688447892898369,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000282,0.2826141058235984,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000283,0.7556439285433554,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000284,0.1686776905992555,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000285,0.601639746505516,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000286,0.1821293622021705,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000287,0.0819287533177422,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000288,0.7757544083941041,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000289,0.1192831128939587,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000290,0.4261248667040835,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000291,0.4420217866045934,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000292,0.6627956086046736,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000293,0.3260063601035143,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000294,0.7083950638879836,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000295,0.9504179335638356,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000296,0.0685194840227082,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000297,0.9523214696352478,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000298,0.0916398487054401,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000299,0.4789256949310569,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000301,0.1502668141102005,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000302,0.6677694400906976,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000303,0.5994645879507315,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000304,0.1551642024043586,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000305,0.4698983673805515,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000306,0.0686459629426812,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000307,0.479898530222416,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000308,0.1188700234712413,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000310,0.26383832574841,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000311,0.905583047640538,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000312,0.7889418915397257,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000313,0.968111571772276,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000314,0.1021072426014415,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000315,0.8980344946059811,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000316,0.3941832106408289,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000317,0.6375603301533186,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000318,0.8953317193382698,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000319,0.6247130841313853,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000320,0.090393373330435,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000321,0.2818940073142308,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000322,0.1490385408046238,0,ID,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000323,0.035482731040669,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000324,0.6593246130597006,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000325,0.3682300266275554,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000326,0.3634776492136272,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000327,0.7161215802653242,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000328,0.6836666703902166,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000329,0.7738323613111324,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000330,0.2882121814216326,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000331,0.3114807371636163,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000332,0.418875625935324,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000333,0.4199411259214655,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000334,0.6345760470495656,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000335,0.7228829925203369,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000337,0.4904748338379155,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000338,0.2956351425157487,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000339,0.6541675354968927,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000340,0.2057328216610098,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000341,0.7214603414764869,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000342,0.0348050327164879,1,ID,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000343,0.4635369865180219,0,ID,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000344,0.0772516969894636,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000345,0.1658991348934467,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000346,0.5333311312743663,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000347,0.3458385064123509,0,SG,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000348,0.951222322719758,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000349,0.189914515620164,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000350,0.5179990567178475,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000351,0.2861063382377302,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000352,0.2751654546360105,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000354,0.725843700749436,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000355,0.6788180914301589,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000356,0.1511869918510767,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000357,0.9497248468445724,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000358,0.9559940753347418,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000359,0.1378902267283732,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000360,0.0570490984493725,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000361,0.6587885773221616,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000362,0.8136626927839115,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000363,0.7103602413083827,1,ID,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000364,0.8105586794679802,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000365,0.7470303939838064,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000366,0.5805930368321083,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000367,0.967001512258924,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000368,0.0282983387525,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000369,0.5269428448170069,0,JP,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000370,0.5660876143360187,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000371,0.8985514038408857,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000372,0.1132266261714535,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000373,0.0928314964522948,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000374,0.8642381211539227,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000375,0.5784069201346421,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000376,0.3474701162661839,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000377,0.1326061240896454,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000378,0.3675901650293194,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000379,0.8709944922693862,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000380,0.9032568587048664,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000381,0.4051060151849452,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000382,0.2145470960600584,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000384,0.2153742924179209,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000385,0.2735209325417057,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000386,0.1567644728922466,0,SG,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000387,0.9632787612745642,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000388,0.8252106726059454,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000389,0.4770862007046501,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000390,0.4278683828728996,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000391,0.0201380175033842,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000392,0.1145240616948337,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000393,0.5593054341593041,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000394,0.4695485895944478,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000395,0.2384128536433641,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000396,0.4076969430651732,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000397,0.9365289300845788,1,MY,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000398,0.1412947353568662,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000399,0.1402812196293177,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000401,0.9181997202421792,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000402,0.3433719072007998,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000403,0.6170748731848318,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000404,0.8383044471315244,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000405,0.1097587843736832,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000406,0.0387897825835181,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000407,0.4289103833578956,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000408,0.3838517717305727,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000409,0.3484247333039286,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000410,0.780265680719427,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000411,0.9075483013223484,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000412,0.4074800707182156,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000413,0.1012582982606229,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000414,0.6586462224078691,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000415,0.4847823831921033,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000416,0.0802743060941236,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000417,0.6757155990236866,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000418,0.0499559530461465,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000419,0.8691212400252261,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000420,0.4277353687684701,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000421,0.0740869854847639,1,MY,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000422,0.2379420682666486,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000423,0.2629855663634028,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000424,0.3944231144675031,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000425,0.878086902995449,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000426,0.5253527088951707,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000427,0.156782038096764,0,JP,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000428,0.8064740979855485,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000429,0.4796297560054436,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000430,0.7922541561857827,1,SG,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000431,0.9776794421981996,1,JP,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000432,0.4143610551946534,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000433,0.692080468993291,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000434,0.8432056433264871,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000435,0.1446363669407714,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000436,0.3925491450699322,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000437,0.6088561317406382,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000438,0.901177771308816,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000439,0.8650708554995549,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000440,0.1710701139387561,1,ID,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000441,0.0971112417011333,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000442,0.3213088034339486,0,JP,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000443,0.1199905432400068,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000444,0.5764580626377901,0,SG,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000445,0.3159241468726318,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000446,0.5896959120817752,0,SG,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000447,0.6373494236864315,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000448,0.132885022094766,0,MY,lgbm_v2,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000449,0.7367547585993529,0,ID,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000450,0.7952351022381172,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000451,0.9100996798495438,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000452,0.1547716983391889,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000453,0.8966278072018337,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000454,0.8118130736465142,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000455,0.6700675133213875,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000456,0.5403137829667585,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000457,0.7392126596153973,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000458,0.3420997729925972,0,ID,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000459,0.4711288654273825,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000461,0.8990416559629028,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000462,0.4115539265354363,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000463,0.6706259503083786,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000464,0.654682591996038,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000465,0.3699147591349572,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000466,0.9171868462466312,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000467,0.3013909470390397,0,SG,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000468,0.4614775209443107,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000470,0.3254702124001106,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000471,0.7330536865095408,0,ID,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000472,0.4324054718900794,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000473,0.0693850269190988,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000474,0.2304761971877599,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000475,0.1594039436062942,0,SG,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000476,0.6708204913588278,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000477,0.4303266381007715,1,JP,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000478,0.9019976523202134,1,SG,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000479,0.4239938045823654,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000480,0.4134912099518058,1,SG,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000481,0.0761021138381467,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000482,0.3868653077553295,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000483,0.2760965990623103,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000484,0.1015417550569326,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000485,0.5060639173154647,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000486,0.6527912431969976,1,MY,lgbm_v2,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000487,0.1923936086165592,1,MY,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000488,0.1248099620089843,0,JP,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000489,0.1804464493331276,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000490,0.1497227993834688,1,ID,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000491,0.1431844991762949,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000492,0.7314265642537716,1,ID,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000493,0.6861730037429277,1,SG,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000494,0.796930935118898,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000495,0.8910011016846635,1,MY,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000496,0.2454806787032521,1,JP,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000497,0.8719897426171861,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000498,0.4144472776220275,0,SG,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000499,0.4984708177332452,0,JP,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000500,0.1461850510560841,0,MY,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000501,0.5791447394134229,0,MY,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000502,0.4418300661919687,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000503,0.8721560081853507,1,JP,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000504,0.3949439448604975,0,MY,lgbm_v2,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
user_000505,0.1217327877651074,0,ID,lgbm_v1,non_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000506,0.6961117983453331,1,MY,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000507,0.1641376420332949,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000508,0.175531977126696,1,JP,lgbm_v2,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000509,0.9041725033772297,1,ID,lgbm_v2,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000510,0.7956918011061432,1,ID,lgbm_v1,potential_repeater_proxy,0.28674225004083453,0.7468601249687571
user_000511,0.3896058403169815,1,JP,lgbm_v1,buyer_gray_zone,0.28674225004083453,0.7468601249687571
user_000512,0.5930824944603887,0,JP,lgbm_v2,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000513,0.0663971907563611,1,SG,lgbm_v1,one_time_buyer_proxy,0.28674225004083453,0.7468601249687571
user_000514,0.5851744633508515,0,MY,lgbm_v1,potential_buyer_proxy,0.2764472328901533,0.5246632750463913
user_000515,0.3847403131317014,0,MY,lgbm_v1,nonbuyer_gray_zone,0.2764472328901533,0.5246632750463913
